X	target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	ens_gene	ext_gene	organism_id	drug_id	dose_id	time_id	efit_id	efit_root	feature_id	ensembl_transcript_id	fdr	logfc	ave	ensembl_gene_id	ensembl_gene_type	ensembl_transcript_type	ensembl_gene_status	ensembl_transcript_status	ensembl_chromosome	ensembl_description	ensembl_gene_name	ensembl_transcript_name	gene_id	significant	direction	model_data_count	model_feature_count	model_gene_count	n_up	n_dn	n_significant	pct_significant	efit_ok
13294	ENSRNOT00000009549	0.789779401201128	0.906814561451332	-0.0338647672602792	0.127026022864003	5.5992629130124	0.0605454317991037	0.00428211291456958	0.0602603290240148	0.0271589795334535	0.0602603290240148	ENSRNOG00000007221	Dut	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000009549	ENSRNOT00000009549	0.906814561451332	-0.0488565317872637	5.5992629130124	ENSRNOG00000007221	protein_coding	protein_coding	KNOWN	KNOWN	3	deoxyuridine triphosphatase [Source:RGD Symbol;Acc:620849]	Dut	Dut-201	497778	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
2800	ENSRNOT00000009634	0.0139897181724691	0.0762639493516314	-0.179711014576017	0.0731267625747027	7.93041784162863	0.0191423544540945	0.000351968420855744	0.0109302545628336	0.021038125197772	0.021038125197772	ENSRNOG00000007081	Xdh	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000009634	ENSRNOT00000009634	0.0762639493516314	-0.259268189521944	7.93041784162863	ENSRNOG00000007081	protein_coding	protein_coding	KNOWN	KNOWN	6	xanthine dehydrogenase [Source:RGD Symbol;Acc:62043]	Xdh	Xdh-201	497811	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
4204	ENSRNOT00000076059	0.0539507931984826	0.195886038863377	0.263127657846022	0.136531426439478	9.5094456365987	0.0880554106671769	0.000155779227669067	0.0744075423947249	0.0247280646528994	0.0744075423947249	NA	NA	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000076059	ENSRNOT00000076059	0.195886038863377	0.379612967095184	9.5094456365987	ENSRNOG00000013704	protein_coding	retained_intron	KNOWN	KNOWN	9	carbamoyl-phosphate synthetase 1 [Source:RGD Symbol;Acc:2395]	Cps1	Cps1-002	497840	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
617	ENSRNOT00000057907	5.57073323557947e-06	0.00013781470357842	-1.14174638711842	0.251371961628376	2.737638389527	0.581359673773303	0.0926389962208642	0.157793564965396	0.160112456150728	0.160112456150728	ENSRNOG00000038055	Slc47a2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000057907	ENSRNOT00000057907	0.00013781470357842	-1.64719185064863	2.737638389527	ENSRNOG00000038055	protein_coding	protein_coding	KNOWN	KNOWN	10	solute carrier family 47 (multidrug and toxin extrusion), member 2 [Source:RGD Symbol;Acc:1562382]	Slc47a2	Slc47a2-201	497921	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
9753	ENSRNOT00000032785	0.430204081031457	0.67315582704912	-0.243323482636306	0.308456365523481	2.29173523083628	0.271441731067027	0.138482560275148	0.135431775238878	0.242098757452672	0.242098757452672	ENSRNOG00000023428	Pik3r5	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000032785	ENSRNOT00000032785	0.67315582704912	-0.35104158173123	2.29173523083628	ENSRNOG00000023428	protein_coding	protein_coding	KNOWN	KNOWN	10	phosphoinositide-3-kinase, regulatory subunit 5 [Source:RGD Symbol;Acc:1563261]	Pik3r5	Pik3r5-201	497931	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
9771	ENSRNOT00000076587	0.431571331925648	0.674284982976367	0.741490653903559	0.942765876735483	1.0858216624213	3.46483023107783	1.35717764100744	2.19805235233986	0.838943671233025	2.19805235233986	NA	NA	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000076587	ENSRNOT00000076587	0.674284982976367	1.06974488925218	1.0858216624213	ENSRNOG00000002338	protein_coding	nonsense_mediated_decay	KNOWN	KNOWN	10	diacylglycerol kinase, epsilon 64kDa [Source:RGD Symbol;Acc:1560914]	Dgke	Dgke-001	497978	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
3089	ENSRNOT00000010627	0.0205189112557018	0.101392250374565	0.617130241687297	0.266380857391235	2.58172071396958	0.286361688795852	0.099922484141228	0.0980794009386076	0.18391256059673	0.18391256059673	ENSRNOG00000007467	Ace3	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000010627	ENSRNOT00000010627	0.101392250374565	0.890330739264871	2.58172071396958	ENSRNOG00000007467	protein_coding	protein_coding	KNOWN	KNOWN	10	angiotensin I converting enzyme (peptidyl-dipeptidase A) 3 [Source:RGD Symbol;Acc:1561299]	Ace3	Ace3-201	498012	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
1267	ENSRNOT00000054915	0.000414821120320119	0.00499749769579029	-0.339173093839254	0.0960702219652603	5.27962478164268	0.0585274952980398	0.00513766349680536	0.0247022564412397	0.0317802866970121	0.0317802866970121	ENSRNOG00000036659	Fn3k	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000054915	ENSRNOT00000054915	0.00499749769579029	-0.489323340484859	5.27962478164268	ENSRNOG00000036659	protein_coding	protein_coding	KNOWN	KNOWN	10	fructosamine 3 kinase [Source:RGD Symbol;Acc:1559983]	Fn3k	Fn3k-201	498034	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
4717	ENSRNOT00000073735	0.0755929071406153	0.244615250073002	1.65847289364243	0.933378059453217	3.99773811843965	3.98593513736209	1.63874360146479	1.84603480600982	0.0669804005508367	1.84603480600982	ENSRNOG00000049116	RGD1565904	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000073735	ENSRNOT00000073735	0.244615250073002	2.3926706191067	3.99773811843965	ENSRNOG00000049116	protein_coding	protein_coding	KNOWN	KNOWN	11	polymerase (RNA) II (DNA directed) polypeptide H [Source:RGD Symbol;Acc:1561203]	Polr2h	Polr2h-201	498109	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
725	ENSRNOT00000001446	1.64358958778101e-05	0.000345561314984701	-0.429803429942768	0.0997568886730288	6.48496500120222	0.0864136277649841	0.00152587456050766	0.0382798727903846	0.0210569244351291	0.0382798727903846	ENSRNOG00000001090	Stard13	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000001446	ENSRNOT00000001446	0.000345561314984701	-0.620075276935498	6.48496500120222	ENSRNOG00000001090	protein_coding	protein_coding	KNOWN	KNOWN	12	StAR-related lipid transfer (START) domain containing 13 [Source:RGD Symbol;Acc:1564816]	Stard13	Stard13-201	498130	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
1307	ENSRNOT00000038736	0.000501195362657326	0.00585328692853973	-0.264253918255232	0.0759324869829171	6.39803646954615	0.0291105571574425	0.00170689088592255	0.00953152512183929	0.0213560794317209	0.0213560794317209	ENSRNOG00000001383	Slc24a6	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000038736	ENSRNOT00000038736	0.00585328692853973	-0.381237817402301	6.39803646954615	ENSRNOG00000001383	protein_coding	protein_coding	KNOWN	KNOWN	12	solute carrier family 8 (sodium/lithium/calcium exchanger), member B1 [Source:RGD Symbol;Acc:1565818]	Slc8b1	Slc8b1-201	498185	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
6278	ENSRNOT00000058560	0.161790982657013	0.393370111385257	0.112965923709017	0.0807433878710028	5.98736830054263	0.0206105333640981	0.00261273627086572	0.0158238923565446	0.0234652424686831	0.0234652424686831	ENSRNOG00000002926	Uap1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000058560	ENSRNOT00000058560	0.393370111385257	0.16297537792444	5.98736830054263	ENSRNOG00000002926	protein_coding	protein_coding	KNOWN	KNOWN	13	UDP-N-acetylglucosamine pyrophosphorylase 1 [Source:RGD Symbol;Acc:1561967]	Uap1	Uap1-201	498272	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
7169	ENSRNOT00000002987	0.222615780803767	0.473986229347008	0.0957528226986444	0.0785115318223197	6.16313100210948	0.0150602055276349	0.00225769573251957	0.011258637888587	0.0223985467838289	0.0223985467838289	ENSRNOG00000002194	Coq2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000002987	ENSRNOT00000002987	0.473986229347008	0.138142122458454	6.16313100210948	ENSRNOG00000002194	protein_coding	protein_coding	KNOWN	KNOWN	14	coenzyme Q2 4-hydroxybenzoate polyprenyltransferase [Source:RGD Symbol;Acc:1306722]	Coq2	Coq2-201	498332	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
1557	ENSRNOT00000012036	0.00129300951920299	0.0126759777142674	-0.413472056562885	0.128506173772581	7.59630563215758	0.107240761420188	0.000566446964060991	0.065488899826614	0.0206946776944544	0.065488899826614	ENSRNOG00000008641	Gnpnat1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000012036	ENSRNOT00000012036	0.0126759777142674	-0.596514085549435	7.59630563215758	ENSRNOG00000008641	protein_coding	protein_coding	KNOWN	KNOWN	15	glucosamine-phosphate N-acetyltransferase 1 [Source:RGD Symbol;Acc:1563144]	Gnpnat1	Gnpnat1-201	498486	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
1874	ENSRNOT00000020074	0.0030105879397168	0.0245216725249932	0.226169810400032	0.0762373204610126	6.34683010699261	0.0311505793785286	0.00169513942064843	0.0170654004459505	0.0215533767036521	0.0215533767036521	ENSRNOG00000014192	Naa30	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000020074	ENSRNOT00000020074	0.0245216725249932	0.326294063862923	6.34683010699261	ENSRNOG00000014192	protein_coding	protein_coding	KNOWN	KNOWN	15	N(alpha)-acetyltransferase 30, NatC catalytic subunit [Source:RGD Symbol;Acc:1559923]	Naa30	Naa30-201	498489	TRUE	1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
4240	ENSRNOT00000019756	0.0554842468079148	0.199743288508493	-0.207678844548638	0.108444816167311	7.45431743537289	0.0554065057661129	0.000606246797434393	0.046434865816813	0.0205902850593338	0.046434865816813	ENSRNOG00000014702	Elovl2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000019756	ENSRNOT00000019756	0.199743288508493	-0.29961723912787	7.45431743537289	ENSRNOG00000014702	protein_coding	protein_coding	KNOWN	KNOWN	17	ELOVL fatty acid elongase 2 [Source:RGD Symbol;Acc:1308605]	Elovl2	Elovl2-201	498728	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
408	ENSRNOT00000036978	3.24759574239798e-07	1.21498287774419e-05	-0.538698820942418	0.105451865796984	5.01399700322174	0.118900736982843	0.0072156148676678	0.0372647691325925	0.037007727919878	0.0372647691325925	ENSRNOG00000027125	Mboat1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000036978	ENSRNOT00000036978	1.21498287774419e-05	-0.777178117506358	5.01399700322174	ENSRNOG00000027125	protein_coding	protein_coding	KNOWN	KNOWN	17	membrane bound O-acyltransferase domain containing 1 [Source:RGD Symbol;Acc:1565561]	Mboat1	Mboat1-201	498741	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
11192	ENSRNOT00000045984	0.567980937958773	0.774630185579228	0.0738669433521861	0.129357922640976	4.38773081171099	0.0194745627611101	0.0127635836211339	0.0065430692457141	0.0541703049788213	0.0541703049788213	ENSRNOG00000033076	Thnsl1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000045984	ENSRNOT00000045984	0.774630185579228	0.106567472859825	4.38773081171099	ENSRNOG00000033076	protein_coding	protein_coding	KNOWN	KNOWN	17	threonine synthase-like 1 [Source:RGD Symbol;Acc:1564213]	Thnsl1	Thnsl1-201	498805	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
13119	ENSRNOT00000019072	0.770400299067113	0.896353005064966	0.0281809078780632	0.0965591217998268	7.21148463356452	0.0350201225619693	0.000778806845395545	0.0365158491656196	0.0204678487798053	0.0365158491656196	ENSRNOG00000039079	CES2H	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000019072	ENSRNOT00000019072	0.896353005064966	0.0406564560434307	7.21148463356452	ENSRNOG00000039079	protein_coding	protein_coding	KNOWN	KNOWN	19	carboxylesterase 2H [Source:RGD Symbol;Acc:1560889]	Ces2h	Ces2h-201	498940	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
10842	ENSRNOT00000019987	0.533023555551766	0.750395088738511	0.0882464105394133	0.141557283902787	4.1240052982575	0.0215887354431076	0.0176961276864658	0.00320968058169508	0.0624577308172717	0.0624577308172717	ENSRNOG00000036866	Acer3	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000019987	ENSRNOT00000019987	0.750395088738511	0.127312658861463	4.1240052982575	ENSRNOG00000036866	protein_coding	protein_coding	KNOWN	KNOWN	1	alkaline ceramidase 3 [Source:RGD Symbol;Acc:1561254]	Acer3	Acer3-201	499210	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
9687	ENSRNOT00000027187	0.424206237319689	0.668388790684998	0.0678019272987157	0.0848430665297539	5.73946375520392	0.0181649803711914	0.00322393252990891	0.0149250889119617	0.0255694512227801	0.0255694512227801	ENSRNOG00000020047	Tut1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000027187	ENSRNOT00000027187	0.668388790684998	0.0978175042765712	5.73946375520392	ENSRNOG00000020047	protein_coding	protein_coding	KNOWN	KNOWN	1	terminal uridylyl transferase 1, U6 snRNA-specific [Source:RGD Symbol;Acc:1561043]	Tut1	Tut1-201	499314	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
2820	ENSRNOT00000030491	0.0143843409389267	0.0778590709545311	0.195420993558409	0.0798445148966575	7.64263937098791	0.0339843777468031	0.000528889984490123	0.0249716962518401	0.0207340568049119	0.0249716962518401	ENSRNOG00000022273	Rfk	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000030491	ENSRNOT00000030491	0.0778590709545311	0.281932898292311	7.64263937098791	ENSRNOG00000022273	protein_coding	protein_coding	KNOWN	KNOWN	1	riboflavin kinase [Source:RGD Symbol;Acc:1549748]	Rfk	Rfk-201	499328	TRUE	1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
2052	ENSRNOT00000016930	0.00444320926266838	0.0330512408310771	-0.307674976176202	0.108151495940628	4.90856035451217	0.067192076226584	0.00721158277124589	0.0377331014815152	0.0395754015255372	0.0395754015255372	ENSRNOG00000012665	Nmrk1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000016930	ENSRNOT00000016930	0.0330512408310771	-0.443881162335037	4.90856035451217	ENSRNOG00000012665	protein_coding	protein_coding	KNOWN	KNOWN	1	nicotinamide riboside kinase 1 [Source:RGD Symbol;Acc:1564687]	Nmrk1	Nmrk1-201	499330	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
8039	ENSRNOT00000071614	0.287558325193311	0.546419001148113	0.546926504373357	0.514273602576535	4.75105812900409	0.794038541227258	1.01412164953903	-0.24883138427727	0.0437877036891615	0.0437877036891615	ENSRNOG00000015213	Fxn	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000071614	ENSRNOT00000071614	0.546419001148113	0.789048155590178	4.75105812900409	ENSRNOG00000015213	protein_coding	protein_coding	KNOWN	KNOWN	1	frataxin [Source:RGD Symbol;Acc:1565754]	Fxn	Fxn-202	499335	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
15140	ENSRNOT00000059326	0.988039177933961	0.99616944555024	-0.00367638140610466	0.245235493001127	2.66806991780187	0.141011171732102	0.0704480805079727	0.0806314561249238	0.170113707602051	0.170113707602051	ENSRNOG00000038825	FABP12	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000059326	ENSRNOT00000059326	0.99616944555024	-0.00530389722300352	2.66806991780187	ENSRNOG00000038825	protein_coding	protein_coding	KNOWN	KNOWN	2	fatty acid binding protein 12 [Source:RGD Symbol;Acc:1565000]	Fabp12	Fabp12-201	499570	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
944	ENSRNOT00000025994	8.55301342086907e-05	0.00138297878025578	0.358593676946003	0.0912835004108678	7.20957614265787	0.0653991758419487	0.000767097898138985	0.0325636118909046	0.0204671324819104	0.0325636118909046	ENSRNOG00000019221	Gstm4	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000025994	ENSRNOT00000025994	0.00138297878025578	0.517341319424138	7.20957614265787	ENSRNOG00000019221	protein_coding	protein_coding	KNOWN	KNOWN	2	glutathione S-transferase mu 4 [Source:RGD Symbol;Acc:1565825]	Gstm4	Gstm4-201	499689	TRUE	1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
5350	ENSRNOT00000016846	0.106069965137557	0.302626532310219	-0.117416374998532	0.0726535844053137	7.37370145880008	0.00887916361087313	0.000572311057415164	0.00500204849200723	0.020541862250345	0.020541862250345	ENSRNOG00000012559	Man1b1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000016846	ENSRNOT00000016846	0.302626532310219	-0.169396021929541	7.37370145880008	ENSRNOG00000012559	protein_coding	protein_coding	KNOWN	KNOWN	3	mannosidase, alpha, class 1B, member 1 [Source:RGD Symbol;Acc:1563595]	Man1b1	Man1b1-201	499751	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
1990	ENSRNOT00000010641	0.00392998608977516	0.0301443757157428	0.223684683219186	0.0775678977326719	6.2357347524827	0.0204266783439984	0.00203100032837409	0.00555905860966204	0.0220361147062909	0.0220361147062909	ENSRNOG00000036934	Abhd12	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000010641	ENSRNOT00000010641	0.0301443757157428	0.322708783203138	6.2357347524827	ENSRNOG00000036934	protein_coding	protein_coding	KNOWN	KNOWN	3	abhydrolase domain containing 12 [Source:RGD Symbol;Acc:1562570]	Abhd12	Abhd12-201	499913	TRUE	1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
6728	ENSRNOT00000020695	0.192828394231834	0.437355114523056	-0.118414442721261	0.0909301331509866	5.46754706633183	0.020571022350169	0.00416564654700569	0.0138684544724647	0.0289075099124189	0.0289075099124189	ENSRNOG00000050277	Uckl1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000020695	ENSRNOT00000020695	0.437355114523056	-0.170835929283593	5.46754706633183	ENSRNOG00000050277	protein_coding	protein_coding	KNOWN	KNOWN	3	uridine-cytidine kinase 1-like 1 [Source:RGD Symbol;Acc:1565465]	Uckl1	Uckl1-201	499956	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
13958	ENSRNOT00000075962	0.863544608240057	0.944355898013012	-0.137282564877556	0.798786985160639	1.16867223067162	2.38711881863671	1.17335190383773	1.37889068681036	0.768798051210828	1.37889068681036	NA	NA	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000075962	ENSRNOT00000075962	0.944355898013012	-0.198056875549367	1.16867223067162	ENSRNOG00000043176	protein_coding	protein_coding	KNOWN	KNOWN	4	similar to fatty acid translocase/CD36 [Source:EntrezGene;Acc:499985]	RGD1565355	RGD1565355-002	499985	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
9317	ENSRNOT00000029915	0.390551098910361	0.639944079777633	0.133003168601697	0.154903706934813	3.9326490372976	0.0942992162048375	0.0209554882284956	0.0750251454600898	0.0695193491932819	0.0750251454600898	ENSRNOG00000025930	Chst13	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000029915	ENSRNOT00000029915	0.639944079777633	0.191883011764187	3.9326490372976	ENSRNOG00000025930	protein_coding	protein_coding	KNOWN	KNOWN	4	carbohydrate (chondroitin 4) sulfotransferase 13 [Source:RGD Symbol;Acc:1562825]	Chst13	Chst13-201	500257	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
791	ENSRNOT00000056815	2.65753242858157e-05	0.000512826485333364	-0.356063389587647	0.0847570691270273	6.65789224529737	0.0606276768380524	0.0013612612114979	0.0273737818565168	0.0206544887110249	0.0273737818565168	ENSRNOG00000037518	Hyi	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000056815	ENSRNOT00000056815	0.000512826485333364	-0.513690886400213	6.65789224529737	ENSRNOG00000037518	protein_coding	protein_coding	KNOWN	KNOWN	5	hydroxypyruvate isomerase [Source:RGD Symbol;Acc:1561416]	Hyi	Hyi-201	500536	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
13390	ENSRNOT00000010656	0.799448426581771	0.911236928127655	0.0296089839199526	0.116542810702851	4.71241707022614	0.0407428280164157	0.00945984786853057	0.0339426987408371	0.044869059037552	0.044869059037552	ENSRNOG00000008051	Itpk1	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000010656	ENSRNOT00000010656	0.911236928127655	0.0427167342670768	4.71241707022614	ENSRNOG00000008051	protein_coding	protein_coding	KNOWN	KNOWN	6	inositol-tetrakisphosphate 1-kinase [Source:RGD Symbol;Acc:1595691]	Itpk1	Itpk1-201	500709	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
11132	ENSRNOT00000026929	0.562544698658003	0.771349909181625	-0.0479936570985727	0.0828811642296809	5.84803904529687	0.0170825653810118	0.0029320803436065	0.0147125565298503	0.0245450691926629	0.0245450691926629	ENSRNOG00000019900	Slc35b2	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000026929	ENSRNOT00000026929	0.771349909181625	-0.0692402110902363	5.84803904529687	ENSRNOG00000019900	protein_coding	protein_coding	KNOWN	KNOWN	9	solute carrier family 35 (adenosine 3'-phospho 5'-phosphosulfate transporter), member B2 [Source:RGD Symbol;Acc:1565318]	Slc35b2	Slc35b2-201	501103	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
1081	ENSRNOT00000036813	0.000183337737631909	0.0025887763433982	-0.331044380586553	0.0884924431661018	5.58939818910137	0.0518101270235094	0.00404199882199656	0.0201573138694966	0.0272816511680265	0.0272816511680265	ENSRNOG00000033402	GSTA6	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000036813	ENSRNOT00000036813	0.0025887763433982	-0.477596086186379	5.58939818910137	ENSRNOG00000033402	protein_coding	protein_coding	KNOWN	KNOWN	9	similar to Glutathione S-transferase A1 (GTH1) (HA subunit 1) (GST-epsilon) (GSTA1-1) (GST class-alpha) [Source:RGD Symbol;Acc:1565402]	LOC501110	LOC501110-201	501110	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
11159	ENSRNOT00000017197	0.565231884782245	0.773160631715761	-0.0436122620857623	0.0758358259498374	6.40558596666984	0.0133249097404747	0.00167610227799389	0.0120571497570184	0.0213281877119823	0.0213281877119823	ENSRNOG00000038085	Rpe	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000017197	ENSRNOT00000017197	0.773160631715761	-0.062919194233079	6.40558596666984	ENSRNOG00000038085	protein_coding	protein_coding	KNOWN	KNOWN	9	ribulose-5-phosphate-3-epimerase [Source:RGD Symbol;Acc:1564890]	Rpe	Rpe-001	501157	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
755	ENSRNOT00000027064	2.0560679906288e-05	0.000416016233893509	-0.311064543762483	0.0730419044898972	6.8979313737848	0.0351645589793053	0.000909830504696192	0.009120439719942	0.0204306487413489	0.0204306487413489	ENSRNOG00000019946	Gmppa	rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000027064	ENSRNOT00000027064	0.000416016233893509	-0.448771274682522	6.8979313737848	ENSRNOG00000019946	protein_coding	protein_coding	KNOWN	KNOWN	9	GDP-mannose pyrophosphorylase A [Source:RGD Symbol;Acc:1560644]	Gmppa	Gmppa-201	501167	TRUE	-1	1701	1672	1701	251	261	512	30.0999412110523	TRUE
5948	ENSRNOT00000072791	0.141374539745761	0.362801105359665	-0.933233927582785	0.634554470511898	4.10758438278342	1.73550848753186	0.154196657042776	1.45644084714377	0.0630199511086704	1.45644084714377	ENSRNOG00000049479		rno	acetaminophen	d1	t1	rno_acetaminophen_t1_d1	dod_rnaseq_rno_acetaminophen_t1_d1	ENSRNOT00000072791	ENSRNOT00000072791	0.362801105359665	-1.34637195931301	4.10758438278342	ENSRNOG00000011613	protein_coding	protein_coding	KNOWN	KNOWN	9	diphosphoinositol pentakisphosphate kinase 2 [Source:RGD Symbol;Acc:1590765]	Ppip5k2	Ppip5k2-202	501194	FALSE	0	1701	1672	1701	251	261	512	30.0999412110523	TRUE
